domain,has_A,num_A,has_AAAA,num_AAAA,has_MX,num_MX,has_NS,num_NS,has_TXT,num_TXT,has_CNAME,cname_chain_length,has_SOA,ttl_min,ttl_max,ttl_mean,ttl_var,mx_priority_min,mx_priority_max,num_distinct_ips,asn_list,asn_org_list,asn_country_list,cidr_list,txt_entropy,has_SPF,has_DKIM,has_DMARC,has_wildcard_dns,dnssec_enabled,soa_serial,soa_refresh,soa_retry,soa_expire,soa_minimum,dns_success,error_msg,error_type
govos.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
pikselbilisim.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
boystownhospital.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
octopust.vip,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
jxjjjc.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
chelsma.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
osaka-c.ed.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
monosem.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
gpais.eu,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
sqfyb.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
fedworld.gov,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
acelerate.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
walnuts.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
storytel.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
resonantbrush.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
canddi.io,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
nbeads.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
dyingscene.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
diabetesresearchclinicalpractice.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
toddknaus.com.au,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
ricoslot.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
thers.ac.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
amateuryoungpics.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
napoleon.com.br,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
pidgin.im,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
ebay-us.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
hd-xxx.yachts,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
mgprojekt.com.pl,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
broadway.hu,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
coss.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
fancyamateurs.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
iped.com.br,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
multispacesext.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
prestafacil.lat,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
cosmosmetech.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
studiku.id,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
setdns.nl,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
awsdns-51.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
god.com.hk,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
jikedata.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
kineticadvantage.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
5movierulz.shoes,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
gutekueche.at,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
nnnmrrv.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
bongacams.ee,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
edisha.gov.in,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
byted-ug.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
faxvin.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
pos.com.my,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
oftendining.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
colonialfirststate.com.au,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
allelcoelec.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
bohomoon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
wemabank.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
selfcad.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
kompasslev.cz,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
neverware.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
core-event.co,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
celoxis.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
thegoodfoodguide.co.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
narazi.media,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
xiaomaex.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
shoprunner.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
proterra.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
hollywoodgulfcoast.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
netpeak.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
apollocradle.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
aspiredu.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
uhubonline.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
infomaatti.fi,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
benet.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
jhsmiami.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
vivi-uz.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
travelsbetween.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
menacehabit.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
journeywoman.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
stacker.app,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
britepool.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
totalsport.com.ar,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
ubuy.qa,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
upshow.tv,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
donbest.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
shengfengjieju.com.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
tianlvfood.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
39-lordfilm.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
vfsglobal.ca,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
splayd.com.bd,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
grgtest.co.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
instantlinks.co,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
eon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
citrusbocc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
poen.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
mcdonalds.co.nz,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
bb1799.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
trakus.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
ishii-sports.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
biopetrol.com.bo,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
iscte.pt,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
stroyparkdiy.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
qdatasheet.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
gnomshpion.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
1scatterna.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
statigest.fr,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
malinkablog.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
inateck.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
daem0n.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
myfiluet.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
wpilib.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
vpn4tv.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
remi-trade.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
communigate.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
giqk.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
angel4d1.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
melbet-city608.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
glonass.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
eltemate.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
cybersixgill.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
fixitnow.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
smartplus.inc,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
kurdsubtitle.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
kindle-mem.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
bcdn.zip,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
etektuning.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
youngpornzilla.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
torrentgalaxy.to,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
mcsservice.live,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
bodegassiguero.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
